unit_id,rule_id,reaction_id
7791,4088,1968
7791,4088,1969
7791,4088,1970
12863,4089,1950
12863,4089,1951
12863,4089,1952
12863,4089,1953
12863,4089,1954
12863,4089,1955
12863,4089,1956
12863,4089,1957
4492,4090,1960
4492,4090,1961
4492,4090,1967
4492,4090,1969
4492,4090,1950
4492,4090,1951
4492,4090,1952
4492,4090,1953
4492,4090,1954
4492,4090,1955
4492,4090,1956
4492,4090,1957
4492,4090,1958
4492,4090,1959
4492,4090,1960
4492,4090,1961
4492,4090,1962
4492,4090,1963
4492,4090,1964
4492,4090,1965
4492,4090,1966
4492,4090,1967
4492,4090,1968
4492,4090,1969
4492,4090,1970
4492,4090,1971
11701,4091,1958
12863,4092,1950
12863,4092,1951
12863,4092,1952
12863,4092,1953
12863,4092,1954
12863,4092,1955
12863,4092,1956
12863,4092,1957
12863,4092,1958
12863,4092,1959
4492,4093,1960
4492,4093,1961
4492,4093,1967
4492,4093,1969
4492,4093,1950
4492,4093,1951
4492,4093,1952
4492,4093,1953
4492,4093,1954
4492,4093,1955
4492,4093,1956
4492,4093,1957
4492,4093,1958
4492,4093,1959
4492,4093,1960
4492,4093,1961
4492,4093,1962
4492,4093,1963
4492,4093,1964
4492,4093,1965
4492,4093,1966
4492,4093,1967
4492,4093,1968
4492,4093,1969
4492,4093,1970
4492,4093,1971
4492,4093,1972
11701,4094,1972
1767,4095,1973
9732,4096,1974
2257,4097,1973
2257,4097,1974
13803,4098,1975
3543,4099,1974
3543,4099,1973
3543,4099,1974
3543,4099,1975
12573,4100,1976
13803,4101,1975
13803,4101,1976
6911,4102,1977
3543,4103,1974
3543,4103,1973
3543,4103,1974
3543,4103,1975
3543,4103,1977
3004,4104,1974
3004,4104,1973
3004,4104,1974
3004,4104,1975
3004,4104,1977
3004,4104,1978
6911,4105,1978
10107,4106,1974
10107,4106,1973
10107,4106,1974
10107,4106,1975
10107,4106,1977
10107,4106,1978
10107,4106,1979
4206,4107,1975
4206,4107,1980
4206,4107,1976
4206,4107,1980
4206,4108,1975
4206,4108,1980
4206,4108,1976
4206,4108,1980
4206,4108,1981
10244,4111,1982
10244,4111,1982
6911,4114,1982
11686,4115,1982
11686,4115,1983
12067,4116,1983
5418,4117,1982
5418,4117,1983
5418,4117,1984
11701,4118,1983
11701,4118,1984
7527,4119,1985
7527,4119,1982
7527,4119,1983
7527,4119,1984
7527,4119,1985
10255,4121,1987
864,4122,1986
864,4122,1986
10000,4123,1987
10000,4123,1988
9165,4126,1989
10819,4127,1986
10819,4127,1986
10819,4127,1987
10819,4127,1989
9119,4128,1986
9119,4128,1989
7999,4129,1986
7999,4129,1989
5326,4130,1987
5326,4130,1989
5326,4130,1990
11072,4131,1986
11072,4131,1989
11072,4131,1991
7999,4132,1992
7999,4132,1986
7999,4132,1989
7999,4132,1991
7999,4132,1992
8261,4133,1987
8261,4133,1989
8261,4133,1990
8261,4133,1992
6911,4134,1992
6547,4136,1993
1044,4137,1993
1044,4137,1994
11701,4138,1995
1044,4139,1993
1044,4139,1994
1044,4139,1995
5181,4140,1993
5181,4140,1994
13933,4141,1996
13942,4143,1993
13942,4143,1994
13943,4144,1995
13943,4144,1995
913,4145,1995
913,4145,1993
913,4145,1994
913,4145,1995
913,4145,1996
913,4145,1997
4433,4146,1995
4433,4146,1993
4433,4146,1994
4433,4146,1995
4433,4146,1996
4433,4146,1997
4433,4146,1998
11701,4147,1999
5102,4148,1995
5102,4148,1993
5102,4148,1994
5102,4148,1995
5102,4148,1997
5102,4148,1998
5102,4148,1999
701,4150,2000
11701,4151,2001
6911,4152,2001
4668,4153,2001
4668,4153,2000
4668,4153,2001
1354,4154,2001
1354,4154,2000
1354,4154,2001
1354,4154,2002
7485,4155,2001
7485,4155,2000
7485,4155,2001
7485,4155,2002
7485,4155,2003
4693,4156,2001
4693,4156,2000
4693,4156,2001
4693,4156,2002
4693,4156,2003
4693,4156,2004
11701,4157,2001
11701,4157,2004
11161,4158,2001
11161,4158,2005
11161,4158,2000
11161,4158,2001
11161,4158,2002
11161,4158,2003
11161,4158,2004
11161,4158,2005
402,4159,2006
864,4160,2008
864,4160,2008
10000,4161,2006
10000,4161,2007
9165,4163,2009
10819,4164,2008
10819,4164,2006
10819,4164,2007
10819,4164,2008
10819,4164,2009
11072,4165,2010
10819,4166,2008
10819,4166,2006
10819,4166,2007
10819,4166,2008
10819,4166,2009
10819,4166,2010
9469,4167,2011
11101,4168,2011
11101,4168,2016
11873,4169,2012
1368,4170,2011
1368,4170,2012
1368,4170,2016
13943,4171,2012
13943,4172,2011
13943,4172,2012
13943,4172,2016
1368,4173,2012
1368,4173,2013
7793,4174,2013
7793,4174,2013
12184,4175,2013
12184,4175,2012
12184,4175,2013
13986,4176,2013
13986,4176,2012
13986,4176,2013
11873,4177,2011
11873,4177,2012
11873,4177,2014
11873,4177,2016
11701,4178,2012
11701,4178,2013
7849,4179,2013
7849,4179,2012
7849,4179,2013
13994,4180,2013
13994,4180,2012
13994,4180,2013
2812,4181,2013
2812,4181,2015
2812,4181,2012
2812,4181,2013
2812,4181,2014
2812,4181,2015
11122,4182,2016
11122,4182,2011
11122,4182,2016
2812,4183,2013
2812,4183,2015
2812,4183,2011
2812,4183,2012
2812,4183,2013
2812,4183,2014
2812,4183,2015
2812,4183,2016
2812,4183,2017
12529,4184,2016
12529,4184,2017
12529,4184,2011
12529,4184,2012
12529,4184,2013
12529,4184,2014
12529,4184,2015
12529,4184,2016
12529,4184,2017
2812,4185,2013
2812,4185,2015
2812,4185,2011
2812,4185,2012
2812,4185,2013
2812,4185,2014
2812,4185,2015
2812,4185,2016
2812,4185,2017
2812,4185,2018
12529,4186,2016
12529,4186,2017
12529,4186,2011
12529,4186,2012
12529,4186,2013
12529,4186,2014
12529,4186,2015
12529,4186,2016
12529,4186,2017
12529,4186,2018
2759,4187,2018
6547,4188,2019
1044,4189,2019
1044,4189,2020
11701,4190,2021
1044,4191,2019
1044,4191,2020
1044,4191,2021
5181,4192,2019
5181,4192,2020
13933,4193,2022
13942,4194,2019
13942,4194,2020
13943,4195,2021
13943,4195,2021
913,4196,2021
913,4196,2019
913,4196,2020
913,4196,2021
913,4196,2022
913,4196,2023
4433,4197,2021
4433,4197,2019
4433,4197,2020
4433,4197,2021
4433,4197,2022
4433,4197,2023
4433,4197,2024
12912,4198,2021
12912,4198,2025
12912,4198,2019
12912,4198,2020
12912,4198,2021
12912,4198,2023
12912,4198,2024
12912,4198,2025
266,4199,2021
266,4199,2025
266,4199,2019
266,4199,2020
266,4199,2021
266,4199,2023
266,4199,2024
266,4199,2025
266,4199,2026
4489,4200,2021
4489,4200,2019
4489,4200,2020
4489,4200,2021
4489,4200,2023
4489,4200,2024
4489,4200,2025
4489,4200,2026
4489,4200,2027
11701,4201,2025
11701,4201,2027
1757,4202,2028
4489,4203,2021
4489,4203,2019
4489,4203,2020
4489,4203,2021
4489,4203,2023
4489,4203,2024
4489,4203,2025
4489,4203,2026
4489,4203,2027
4489,4203,2028
6932,4204,2037
12573,4205,2037
9963,4206,2029
9963,4206,2029
6932,4207,2037
6932,4207,2038
9469,4208,2038
9469,4209,2038
9469,4209,2038
1213,4210,2030
2759,4211,2030
4339,4212,2037
4339,4212,2039
9161,4213,2029
9161,4213,2030
9161,4213,2031
3390,4214,2030
3390,4214,2031
6911,4215,2029
9644,4216,2037
9644,4216,2039
9644,4216,2040
7066,4217,2029
7066,4217,2030
7066,4217,2031
7066,4217,2032
9875,4218,2030
9875,4218,2031
9875,4218,2032
11701,4219,2031
11701,4219,2032
12088,4220,2034
4542,4221,2039
4542,4221,2040
9732,4223,2037
9732,4223,2041
12317,4224,2030
12317,4224,2029
12317,4224,2030
12317,4224,2031
12317,4224,2032
12317,4224,2033
3126,4225,2030
3126,4225,2031
3126,4225,2032
3126,4225,2033
9161,4226,2029
9161,4226,2030
9161,4226,2031
9161,4226,2032
9161,4226,2033
13986,4228,2034
13986,4228,2035
1309,4229,2035
1309,4229,2035
4542,4230,2039
4542,4230,2040
4542,4230,2042
86,4231,2042
958,4232,2034
958,4232,2035
958,4232,2036
11701,4233,2043
5313,4234,2043
5313,4234,2037
5313,4234,2039
5313,4234,2040
5313,4234,2041
5313,4234,2042
5313,4234,2043
9732,4235,2045
11701,4236,2031
11701,4236,2032
11701,4236,2045
12333,4237,2030
12333,4237,2029
12333,4237,2030
12333,4237,2031
12333,4237,2032
12333,4237,2033
12333,4237,2045
12616,4238,2030
12616,4238,2030
12616,4238,2031
12616,4238,2032
12616,4238,2033
12616,4238,2045
11701,4239,2043
11701,4239,2044
12257,4240,2037
12257,4240,2039
12257,4240,2040
12257,4240,2041
12257,4240,2042
12257,4240,2043
12257,4240,2044
12005,4241,2034
12005,4241,2035
12005,4241,2036
12005,4241,2044
5261,4242,2030
5261,4242,2045
5261,4242,2029
5261,4242,2030
5261,4242,2031
5261,4242,2032
5261,4242,2033
5261,4242,2044
5261,4242,2045
3738,4243,2054
2036,4244,2046
2036,4244,2054
2759,4246,2048
9469,4247,2048
12463,4248,2048
11701,4249,2048
13943,4250,2048
13769,4251,2047
8458,4252,2047
8458,4252,2046
8458,4252,2047
8458,4252,2054
1552,4254,2048
1552,4254,2049
1552,4254,2049
1552,4254,2051
12463,4255,2048
12463,4255,2049
12463,4255,2051
10627,4256,2047
10627,4256,2046
10627,4256,2047
10627,4256,2050
10627,4256,2054
13769,4257,2047
13769,4257,2050
12108,4262,2048
12108,4262,2052
12108,4262,2049
12108,4262,2051
12108,4262,2052
1552,4263,2048
1552,4263,2049
1552,4263,2049
1552,4263,2051
1552,4263,2053
13351,4264,2065
13351,4264,2065
7668,4266,2055
7668,4266,2055
3421,4267,2065
6783,4268,2065
6783,4268,2066
6911,4269,2056
9612,4270,2055
9612,4270,2055
9612,4270,2056
5897,4271,2065
5897,4271,2066
5897,4271,2067
486,4272,2055
486,4272,2056
486,4272,2057
11701,4273,2055
11701,4273,2057
9732,4274,2068
950,4275,2065
950,4275,2066
950,4275,2067
950,4275,2068
486,4276,2055
486,4276,2056
486,4276,2057
486,4276,2058
11701,4277,2058
5136,4278,2068
5136,4278,2066
5136,4278,2067
5136,4278,2068
5136,4278,2069
9469,4279,2065
227,4280,2055
227,4280,2056
227,4280,2057
227,4280,2058
227,4280,2059
227,4281,2055
227,4281,2056
227,4281,2057
227,4281,2058
227,4281,2059
227,4281,2060
5850,4282,2055
5850,4282,2056
5850,4282,2057
5850,4282,2058
5850,4282,2059
5850,4282,2061
11701,4283,2062
5850,4284,2055
5850,4284,2056
5850,4284,2057
5850,4284,2058
5850,4284,2059
5850,4284,2061
5850,4284,2062
8792,4285,2062
8792,4285,2055
8792,4285,2056
8792,4285,2057
8792,4285,2058
8792,4285,2059
8792,4285,2061
8792,4285,2062
8792,4285,2063
6911,4286,2064
8895,4287,2062
8895,4287,2055
8895,4287,2056
8895,4287,2057
8895,4287,2058
8895,4287,2059
8895,4287,2061
8895,4287,2062
8895,4287,2063
8895,4287,2064
6503,4288,2070
34,4289,2070
34,4289,2071
10956,4290,2072
10956,4290,2070
10956,4290,2071
10956,4290,2072
959,4291,2073
959,4291,2074
959,4291,2075
959,4291,2076
959,4291,2079
11701,4292,2076
5199,4293,2073
5199,4293,2074
5199,4293,2075
5199,4293,2076
5199,4293,2077
5199,4293,2079
660,4295,2073
9339,4296,2073
9339,4296,2074
9339,4296,2075
9339,4296,2076
9339,4296,2077
9339,4296,2078
9339,4296,2079
3184,4297,2073
3184,4297,2074
9602,4298,2073
9602,4298,2074
9602,4298,2075
9602,4298,2076
9602,4298,2077
9602,4298,2078
9602,4298,2079
9602,4298,2080
9602,4298,2081
11701,4299,2081
7238,4300,2073
7238,4300,2074
7238,4300,2075
8721,4301,2073
8721,4301,2074
8721,4301,2075
8721,4301,2076
8721,4301,2077
8721,4301,2078
8721,4301,2079
8721,4301,2080
8721,4301,2081
8721,4301,2082
10459,4302,2079
10459,4302,2073
10459,4302,2074
10459,4302,2075
10459,4302,2076
10459,4302,2079
8721,4303,2073
8721,4303,2074
8721,4303,2075
8721,4303,2076
8721,4303,2077
8721,4303,2078
8721,4303,2079
8721,4303,2080
8721,4303,2081
8721,4303,2082
8721,4303,2083
5325,4304,2083
2812,4305,2084
2812,4305,2084
2812,4305,2087
2812,4306,2084
2812,4306,2084
2812,4306,2085
2812,4306,2087
11122,4307,2085
7793,4308,2084
7793,4308,2087
1368,4309,2084
1368,4309,2087
9469,4310,2084
9469,4310,2087
2759,4311,2084
2759,4311,2087
11701,4312,2084
11701,4312,2087
12184,4313,2085
1368,4314,2085
1368,4314,2086
2812,4315,2086
2812,4315,2084
2812,4315,2087
2812,4315,2088
1368,4316,2086
8942,4317,2086
8942,4317,2089
8942,4317,2089
9316,4318,2085
9316,4318,2086
2812,4319,2086
2812,4319,2084
2812,4319,2087
2812,4319,2088
2812,4319,2089
2812,4320,2086
2812,4320,2084
2812,4320,2087
2812,4320,2088
2812,4320,2089
2812,4320,2090
7562,4321,2086
7562,4321,2089
7562,4321,2089
7562,4321,2090
7562,4322,2086
7562,4322,2089
7562,4322,2089
7562,4322,2090
7562,4322,2091
880,4323,2085
880,4323,2086
880,4323,2091
2812,4324,2086
2812,4324,2084
2812,4324,2087
2812,4324,2088
2812,4324,2089
2812,4324,2090
2812,4324,2091
6503,4325,2092
34,4326,2092
34,4326,2093
779,4327,2092
779,4327,2093
779,4327,2094
9469,4328,2092
11071,4329,2095
11071,4329,2092
11071,4329,2093
11071,4329,2094
11071,4329,2095
779,4330,2092
779,4330,2093
779,4330,2094
779,4330,2095
11701,4331,2095
11071,4332,2095
11071,4332,2092
11071,4332,2093
11071,4332,2094
11071,4332,2095
11071,4332,2096
9469,4333,2096
779,4334,2092
779,4334,2093
779,4334,2094
779,4334,2095
779,4334,2096
5181,4335,2095
5181,4335,2092
5181,4335,2093
5181,4335,2094
5181,4335,2095
5181,4335,2096
5181,4335,2097
779,4336,2092
779,4336,2093
779,4336,2094
779,4336,2095
779,4336,2096
779,4336,2097
779,4336,2098
9732,4337,2098
1651,4338,2098
1651,4338,2092
1651,4338,2093
1651,4338,2094
1651,4338,2095
1651,4338,2097
1651,4338,2098
1651,4338,2099
2386,4339,2092
2386,4339,2093
2386,4339,2094
2386,4339,2095
2386,4339,2097
2386,4339,2098
2386,4339,2099
8868,4340,2098
8868,4340,2100
8868,4340,2099
8868,4340,2100
5181,4341,2101
8868,4342,2098
8868,4342,2100
8868,4342,2099
8868,4342,2100
8868,4342,2101
6911,4343,2102
2386,4344,2092
2386,4344,2093
2386,4344,2094
2386,4344,2095
2386,4344,2097
2386,4344,2098
2386,4344,2099
2386,4344,2102
6503,4345,2103
34,4346,2103
34,4346,2104
34,4347,2103
34,4347,2104
34,4347,2105
3390,4348,2105
7442,4349,2105
7442,4349,2106
4375,4350,2103
4375,4350,2104
4375,4350,2105
4375,4350,2106
10868,4351,2103
10868,4351,2104
10868,4351,2105
10868,4351,2106
10868,4351,2107
6195,4352,2105
6195,4352,2107
6195,4352,2106
6195,4352,2107
12573,4353,2108
6195,4354,2105
6195,4354,2107
6195,4354,2106
6195,4354,2107
6195,4354,2108
13803,4355,2109
8094,4356,2109
12929,4357,2110
12929,4357,2109
12929,4357,2110
13947,4358,2110
13947,4358,2109
13947,4358,2110
13947,4358,2111
11701,4360,2112
7814,4361,2112
7814,4361,2112
11701,4362,2110
11701,4362,2111
11701,4362,2113
10066,4363,2113
10066,4363,2109
10066,4363,2110
10066,4363,2111
10066,4363,2113
7814,4364,2112
7814,4364,2112
7814,4364,2114
10066,4365,2113
10066,4365,2109
10066,4365,2110
10066,4365,2111
10066,4365,2113
10066,4365,2114
9165,4366,2115
10066,4367,2113
10066,4367,2109
10066,4367,2110
10066,4367,2111
10066,4367,2113
10066,4367,2114
10066,4367,2115
7725,4368,2116
3574,4369,2116
3574,4369,2117
3423,4370,2116
3423,4370,2117
3423,4370,2118
5366,4371,2116
5366,4371,2117
5366,4371,2118
5366,4371,2119
13692,4372,2116
13692,4372,2117
13692,4372,2118
13692,4372,2119
13692,4372,2120
6911,4373,2121
13692,4374,2116
13692,4374,2117
13692,4374,2118
13692,4374,2119
13692,4374,2120
13692,4374,2121
11701,4375,2122
13692,4376,2116
13692,4376,2117
13692,4376,2118
13692,4376,2119
13692,4376,2120
13692,4376,2121
13692,4376,2122
11453,4377,2123
9089,4378,2124
9089,4378,2123
9089,4378,2124
11688,4379,2124
11688,4379,2123
11688,4379,2124
11688,4379,2125
11701,4380,2125
5260,4381,2124
5260,4381,2123
5260,4381,2124
5260,4381,2125
5260,4381,2126
813,4382,2123
813,4382,2124
813,4382,2125
813,4382,2126
813,4382,2127
11701,4383,2127
7378,4384,2123
7378,4384,2125
9531,4385,2127
9531,4385,2123
9531,4385,2124
9531,4385,2126
9531,4385,2127
12593,4386,2123
12593,4386,2124
12593,4386,2125
12593,4386,2126
12593,4386,2127
12593,4386,2128
11701,4387,2125
11701,4387,2128
3295,4388,2128
8350,4389,2127
8350,4389,2123
8350,4389,2125
8350,4389,2128
8350,4389,2129
3421,4390,2134
1820,4391,2130
1820,4391,2131
1820,4391,2132
1820,4391,2134
8163,4392,2130
8163,4392,2131
8163,4392,2132
8163,4392,2134
8163,4392,2135
950,4393,2130
950,4393,2131
950,4393,2132
950,4393,2134
950,4393,2135
950,4393,2136
9732,4394,2141
4989,4395,2141
13351,4397,2134
13351,4397,2130
485,4398,2141
485,4398,2141
485,4398,2142
4187,4399,2130
4187,4399,2131
4187,4399,2132
4187,4399,2134
4187,4399,2135
4187,4399,2136
4187,4399,2137
11069,4400,2138
6783,4401,2130
6783,4401,2131
9969,4402,2144
9969,4402,2144
11771,4403,2131
11771,4403,2132
11771,4403,2134
11771,4403,2135
11771,4403,2136
11771,4403,2137
11771,4403,2139
11069,4404,2138
11069,4404,2139
11508,4405,2143
11508,4405,2143
485,4406,2141
485,4406,2141
485,4406,2142
485,4406,2143
365,4407,2132
365,4407,2131
365,4407,2132
365,4407,2134
9469,4408,2130
485,4409,2141
485,4409,2140
485,4409,2141
485,4409,2142
485,4409,2143
11069,4410,2138
11069,4410,2139
11069,4410,2140
8094,4411,2145
9969,4412,2144
9969,4412,2144
9969,4412,2145
93,4413,2130
93,4413,2131
93,4413,2132
93,4413,2134
3977,4414,2132
3977,4414,2133
3977,4414,2133
9969,4415,2144
9969,4415,2144
9969,4415,2145
9969,4415,2146
485,4416,2141
485,4416,2140
485,4416,2141
485,4416,2142
485,4416,2143
485,4416,2146
6911,4417,2133
11033,4418,2132
11033,4418,2130
11033,4418,2131
11033,4418,2132
11033,4418,2133
11033,4418,2134
11033,4418,2135
11033,4418,2136
11033,4418,2137
11033,4418,2139
11033,4418,2140
11033,4418,2147
9264,4419,2148
10256,4420,2148
11701,4421,2149
11666,4422,2148
11666,4422,2149
8250,4423,2148
8250,4423,2149
11666,4424,2148
11666,4424,2149
11666,4424,2150
8250,4425,2148
8250,4425,2149
8250,4425,2150
6560,4426,2149
6560,4426,2150
6740,4427,2149
6740,4427,2150
6740,4427,2151
8104,4428,2149
8104,4428,2150
8104,4428,2151
8104,4428,2152
8094,4429,2149
8094,4429,2150
8094,4429,2151
8094,4429,2152
8094,4429,2153
11808,4430,2148
11808,4430,2149
11808,4430,2150
11808,4430,2154
11701,4431,2154
11666,4432,2148
11666,4432,2149
11666,4432,2150
11666,4432,2155
6911,4433,2155
11060,4434,2149
11060,4434,2148
11060,4434,2149
11060,4434,2150
11060,4434,2151
11060,4434,2152
11060,4434,2153
11060,4434,2154
11060,4434,2156
3938,4435,2157
2205,4436,2157
2205,4436,2158
9845,4437,2157
9845,4437,2158
9845,4437,2159
6276,4438,2157
6276,4438,2158
6276,4438,2159
6276,4438,2160
10062,4439,2157
10062,4439,2158
10062,4439,2159
10062,4439,2160
10062,4439,2161
10062,4440,2157
10062,4440,2158
10062,4440,2159
10062,4440,2160
10062,4440,2161
10062,4440,2162
11701,4441,2162
11701,4442,2163
10062,4443,2157
10062,4443,2158
10062,4443,2159
10062,4443,2160
10062,4443,2161
10062,4443,2162
10062,4443,2163
354,4444,2162
354,4444,2157
354,4444,2158
354,4444,2159
354,4444,2160
354,4444,2161
354,4444,2162
354,4444,2163
354,4444,2164
1757,4446,2165
13993,4447,2165
8104,4448,2165
3641,4449,2165
3641,4449,2166
8104,4450,2165
8104,4450,2166
10621,4451,2165
10621,4451,2167
10198,4452,2168
7938,4453,2168
7938,4453,2169
11701,4454,2170
9068,4455,2170
13817,4456,2168
13817,4456,2169
13817,4456,2170
5714,4457,2168
5714,4457,2169
5714,4457,2170
5714,4457,2171
5714,4457,2173
6911,4458,2171
5714,4459,2168
5714,4459,2169
5714,4459,2170
5714,4459,2171
5714,4459,2172
5714,4459,2173
13615,4460,2172
9732,4461,2174
13986,4462,2174
2160,4463,2175
2160,4463,2175
2160,4464,2174
2160,4464,2175
2160,4464,2176
13986,4465,2174
13986,4465,2177
9732,4466,2177
1757,4467,2178
2160,4468,2174
2160,4468,2175
2160,4468,2176
2160,4468,2178
8094,4469,2179
13986,4470,2179
13994,4471,2179
3008,4472,2179
3008,4472,2180
13571,4473,2181
13571,4473,2179
13571,4473,2180
13571,4473,2181
4013,4474,2181
4013,4474,2179
4013,4474,2180
4013,4474,2181
4013,4474,2182
4013,4475,2181
4013,4475,2179
4013,4475,2180
4013,4475,2181
4013,4475,2182
4013,4475,2183
12699,4476,2183
6911,4477,2184
8557,4478,2181
8557,4478,2183
8557,4478,2179
8557,4478,2180
8557,4478,2181
8557,4478,2182
8557,4478,2184
6911,4479,2181
6911,4479,2182
6911,4479,2183
6911,4479,2184
310,4482,2185
9165,4483,2185
6142,4484,2185
9673,4485,2186
9673,4485,2185
9673,4485,2186
11462,4486,2185
11462,4486,2186
13942,4488,2186
13942,4488,2187
9875,4489,2185
9875,4490,2185
13942,4491,2186
13942,4491,2187
13942,4492,2186
13942,4492,2187
2708,4494,2185
2708,4494,2186
2708,4494,2187
2708,4494,2188
12265,4495,2188
13803,4498,2189
13803,4498,2189
13769,4499,2190
13769,4499,2190
1937,4500,2189
1937,4500,2190
1937,4500,2189
1937,4500,2190
6911,4501,2190
4206,4502,2189
4206,4502,2190
4206,4502,2189
4206,4502,2190
9068,4503,2192
8094,4504,2192
13534,4505,2189
13534,4505,2190
13534,4505,2191
13534,4505,2189
13534,4505,2190
13534,4505,2191
9068,4506,2192
9068,4506,2193
5181,4507,2193
13534,4508,2189
13534,4508,2190
13534,4508,2191
13534,4508,2189
13534,4508,2190
13534,4508,2191
13534,4508,2194
13534,4509,2189
13534,4509,2194
5181,4510,2193
5181,4510,2194
13534,4511,2189
13534,4511,2190
13534,4511,2191
13534,4511,2189
13534,4511,2190
13534,4511,2191
13534,4511,2194
13534,4511,2195
13898,4512,2189
13898,4512,2195
13904,4513,2189
13904,4513,2195
11701,4514,2189
11701,4514,2195
10256,4515,2189
10256,4515,2195
6947,4516,2189
6947,4516,2193
6947,4516,2189
6947,4516,2190
6947,4516,2191
6947,4516,2194
6947,4516,2195
6947,4516,2196
11701,4517,2191
6911,4518,2197
5767,4519,2189
5767,4519,2193
5767,4519,2189
5767,4519,2190
5767,4519,2191
5767,4519,2194
5767,4519,2195
5767,4519,2196
5767,4519,2197
13898,4520,2190
11701,4521,2197
11701,4522,2198
5767,4523,2189
5767,4523,2193
5767,4523,2189
5767,4523,2190
5767,4523,2191
5767,4523,2194
5767,4523,2195
5767,4523,2196
5767,4523,2197
5767,4523,2198
3775,4524,2189
3775,4524,2193
3775,4524,2189
3775,4524,2190
3775,4524,2191
3775,4524,2194
3775,4524,2195
3775,4524,2196
3775,4524,2197
3775,4524,2198
3775,4524,2199
6474,4525,2189
6474,4525,2190
6474,4525,2191
6474,4525,2193
6474,4525,2197
6474,4525,2198
6474,4525,2200
6474,4525,2189
6474,4525,2190
6474,4525,2191
6474,4525,2192
6474,4525,2193
6474,4525,2194
6474,4525,2195
6474,4525,2196
6474,4525,2197
6474,4525,2198
6474,4525,2199
6474,4525,2200
6599,4527,2200
6599,4527,2192
6599,4527,2193
6599,4527,2200
8225,4528,2189
8225,4528,2193
8225,4528,2189
8225,4528,2190
8225,4528,2191
8225,4528,2194
8225,4528,2195
8225,4528,2196
8225,4528,2197
8225,4528,2198
8225,4528,2199
8225,4528,2200
8225,4528,2201
9068,4529,2200
9068,4529,2192
9068,4529,2193
9068,4529,2200
6503,4530,2202
11242,4531,2203
11242,4531,2202
11242,4531,2203
11506,4532,2202
11506,4532,2203
11506,4532,2204
4515,4533,2203
4515,4533,2202
4515,4533,2203
4515,4533,2204
6256,4534,2203
6256,4534,2202
6256,4534,2203
6256,4534,2204
6256,4534,2205
9469,4535,2202
10868,4536,2202
10868,4536,2203
10868,4536,2204
10868,4536,2205
7382,4537,2203
7382,4537,2202
7382,4537,2203
7382,4537,2204
7382,4537,2205
7382,4537,2206
9732,4538,2206
10212,4539,2203
10212,4539,2202
10212,4539,2203
10212,4539,2204
10212,4539,2205
10212,4539,2206
10212,4539,2207
3387,4540,2203
3387,4540,2206
3387,4540,2204
3387,4540,2206
3387,4540,2207
11701,4541,2208
8612,4542,2203
8612,4542,2206
8612,4542,2202
8612,4542,2203
8612,4542,2204
8612,4542,2205
8612,4542,2206
8612,4542,2207
8612,4542,2208
8612,4542,2210
12573,4543,2210
8612,4544,2203
8612,4544,2206
8612,4544,2202
8612,4544,2203
8612,4544,2204
8612,4544,2205
8612,4544,2206
8612,4544,2207
8612,4544,2208
8612,4544,2209
8612,4544,2210
8612,4544,2211
11701,4545,2209
12573,4546,2209
6344,4547,2212
7471,4548,2212
7471,4548,2213
6911,4549,2214
6837,4550,2212
6837,4550,2213
6837,4550,2214
2663,4551,2215
7530,4552,2215
7530,4552,2216
9060,4553,2215
9060,4553,2216
9060,4553,2217
7553,4554,2215
7553,4554,2216
7553,4554,2217
7553,4554,2218
7553,4555,2215
7553,4555,2216
7553,4555,2217
7553,4555,2218
7553,4555,2219
6911,4556,2219
13109,4557,2220
13109,4557,2215
13109,4557,2216
13109,4557,2217
13109,4557,2218
13109,4557,2219
13109,4557,2220
11701,4558,2220
6402,4559,2225
7972,4560,2225
11701,4561,2220
11701,4561,2221
10529,4562,2215
10529,4562,2216
10529,4562,2217
10529,4562,2218
10529,4562,2219
10529,4562,2220
10529,4562,2221
8961,4563,2225
8961,4563,2226
5585,4564,2215
5585,4564,2216
5585,4564,2217
5585,4564,2218
5585,4564,2219
5585,4564,2220
5585,4564,2221
5585,4564,2222
11701,4565,2222
5897,4566,2225
5897,4566,2226
5897,4566,2227
13769,4569,2220
13769,4569,2223
13769,4569,2223
13769,4570,2222
13769,4570,2223
13769,4570,2223
7337,4571,2220
7337,4571,2222
7337,4571,2215
7337,4571,2216
7337,4571,2217
7337,4571,2218
7337,4571,2219
7337,4571,2220
7337,4571,2221
7337,4571,2222
7337,4571,2223
6911,4572,2223
8163,4573,2225
8163,4573,2226
8163,4573,2227
8163,4573,2228
12804,4574,2234
12804,4574,2234
888,4575,2231
7295,4576,2234
7295,4576,2235
7295,4576,2234
7295,4576,2235
2709,4577,2220
2709,4577,2222
2709,4577,2215
2709,4577,2216
2709,4577,2217
2709,4577,2218
2709,4577,2219
2709,4577,2220
2709,4577,2221
2709,4577,2222
2709,4577,2223
2709,4577,2224
480,4578,2225
480,4578,2226
480,4578,2227
480,4578,2228
480,4578,2229
8001,4579,2234
8001,4579,2235
8001,4579,2234
8001,4579,2235
8001,4579,2236
2709,4580,2220
2709,4580,2222
2709,4580,2215
2709,4580,2216
2709,4580,2217
2709,4580,2218
2709,4580,2219
2709,4580,2220
2709,4580,2221
2709,4580,2222
2709,4580,2223
2709,4580,2224
2709,4580,2230
8911,4581,2226
8911,4581,2227
8911,4581,2228
