mibig_id,metabolite_id,unit_id,family_id
BGC0001257,46688,1,252
BGC0002197,5497,1,208
BGC0002197,5497,2,335
BGC0002197,5497,3,9
BGC0002197,5497,4,113
BGC0002194,20182,1,369
BGC0002194,20182,2,254
BGC0002194,20182,3,174
BGC0002194,20182,4,174
BGC0002194,20182,5,-1
BGC0002194,20182,6,272
BGC0002194,20182,7,272
BGC0002194,20182,8,272
BGC0002194,20182,9,272
BGC0002194,20182,10,294
BGC0002194,20182,11,-1
BGC0002194,20182,12,-1
BGC0002194,20182,13,20
BGC0002168,1058,1,254
BGC0002168,1058,2,294
BGC0002168,1058,3,-1
BGC0002168,1058,4,75
BGC0002168,1058,5,17
BGC0002195,43181,1,93
BGC0002195,43181,2,113
BGC0002195,43181,3,113
BGC0002176,45107,1,17
BGC0000989,24106,1,769
BGC0000989,24106,2,769
BGC0000989,24106,3,51
BGC0000989,24106,4,51
BGC0000989,24106,5,1
BGC0000989,24106,6,1
BGC0000989,24106,7,80
BGC0000989,24106,8,51
BGC0000989,24106,9,80
BGC0000989,24106,10,-1
BGC0000991,24106,1,769
BGC0000991,24106,2,769
BGC0000991,24106,3,51
BGC0000991,24106,4,51
BGC0000991,24106,5,1
BGC0000991,24106,6,1
BGC0000991,24106,7,80
BGC0000991,24106,8,51
BGC0000991,24106,9,80
BGC0000991,24106,10,-1
BGC0000988,24558,1,17
BGC0000988,24558,2,149
BGC0000988,24558,3,149
BGC0000988,24558,4,227
BGC0000988,24558,5,-1
BGC0000988,24558,6,80
BGC0000988,24558,7,-1
BGC0000988,24558,8,340
BGC0000988,24558,9,-1
BGC0000988,24558,10,340
BGC0000990,24106,1,769
BGC0000990,24106,2,769
BGC0000990,24106,3,51
BGC0000990,24106,4,51
BGC0000990,24106,5,1
BGC0000990,24106,6,1
BGC0000990,24106,7,80
BGC0000990,24106,8,51
BGC0000990,24106,9,80
BGC0000990,24106,10,-1
BGC0000968,1270,1,241
BGC0000968,1270,2,161
BGC0000968,1270,3,125
BGC0000968,1270,4,125
BGC0000968,1270,5,392
BGC0000968,1270,6,-1
BGC0000968,1270,7,392
BGC0000968,1270,8,194
BGC0000968,1270,9,287
BGC0000968,1270,10,241
BGC0000968,1270,11,377
BGC0000968,1270,12,20
BGC0001182,1270,1,241
BGC0001182,1270,2,161
BGC0001182,1270,3,125
BGC0001182,1270,4,125
BGC0001182,1270,5,392
BGC0001182,1270,6,-1
BGC0001182,1270,7,392
BGC0001182,1270,8,194
BGC0001182,1270,9,287
BGC0001182,1270,10,241
BGC0001182,1270,11,377
BGC0001182,1270,12,20
BGC0002539,1270,1,241
BGC0002539,1270,2,161
BGC0002539,1270,3,125
BGC0002539,1270,4,125
BGC0002539,1270,5,392
BGC0002539,1270,6,352
BGC0002539,1270,7,392
BGC0002539,1270,8,194
BGC0002539,1270,9,287
BGC0002539,1270,10,241
BGC0002539,1270,11,377
BGC0002539,1270,12,20
BGC0002205,10538,1,-1
BGC0002205,10538,2,-1
BGC0002205,10538,3,48
BGC0002205,10538,4,132
BGC0002205,10538,5,132
BGC0002205,10538,6,-1
BGC0002205,10538,7,292
BGC0002205,10538,8,48
BGC0002205,10538,9,48
BGC0002205,10538,10,-1
BGC0002222,157,1,167
BGC0002222,157,2,-1
BGC0002222,157,3,167
BGC0002222,157,4,167
BGC0002222,157,5,-1
BGC0002173,954,1,253
BGC0002173,954,2,-1
BGC0002173,954,3,-1
BGC0002173,954,4,-1
BGC0002173,954,5,-1
BGC0002173,954,6,548
BGC0002173,954,7,-1
BGC0000982,26762,1,-1
BGC0000982,26762,2,-1
BGC0000982,26762,3,-1
BGC0000982,26762,4,23
BGC0001010,26762,1,-1
BGC0001010,26762,2,-1
BGC0001010,26762,3,218
BGC0001010,26762,4,23
BGC0002185,898,1,23
BGC0002185,898,2,254
BGC0002185,898,3,-1
BGC0002185,898,4,267
BGC0002185,898,5,-1
BGC0002185,898,6,-1
BGC0002185,898,7,-1
BGC0002185,898,8,-1
BGC0002180,47256,1,-1
BGC0002180,47256,2,-1
BGC0002180,47256,3,44
BGC0002180,47256,4,-1
BGC0002180,47256,5,-1
BGC0000970,29716,1,-1
BGC0000970,29716,2,201
BGC0000970,29716,3,12
BGC0000970,29716,4,201
BGC0000970,29716,5,45
BGC0000970,29716,6,17
BGC0000970,29716,7,-1
BGC0000970,29716,8,-1
BGC0000985,25217,1,-1
BGC0000985,25217,2,-1
BGC0000985,25217,3,-1
BGC0000985,25217,4,250
BGC0000985,25217,5,-1
BGC0000985,25217,6,450
BGC0000985,25217,7,452
BGC0000985,25217,8,-1
BGC0000985,25217,9,452
BGC0000985,25217,10,434
BGC0000985,25217,11,-1
BGC0000985,25217,12,192
BGC0000985,25217,13,424
BGC0000985,25217,14,25
BGC0000985,25217,15,-1
BGC0002225,1606,1,-1
BGC0002225,1606,2,153
BGC0002225,1606,3,282
BGC0002225,1606,4,-1
BGC0002225,1606,5,-1
BGC0002191,21770,1,-1
BGC0002191,21770,2,159
BGC0002191,21770,3,113
BGC0002242,13094,1,-1
BGC0002242,13094,2,-1
BGC0002242,13094,3,-1
BGC0002242,13094,4,161
BGC0002242,13094,5,377
BGC0002242,13094,6,-1
BGC0000992,22656,1,594
BGC0000992,22656,2,-1
BGC0000975,28984,1,283
BGC0000975,28984,2,86
BGC0000975,28984,3,86
BGC0000975,28984,4,17
BGC0000975,28984,5,-1
BGC0000975,28984,6,-1
BGC0000975,28984,7,12
BGC0000975,28984,8,0
BGC0000975,28984,9,-1
BGC0002204,5176,1,161
BGC0002204,5176,2,308
BGC0002204,5176,3,68
BGC0002204,5176,4,-1
BGC0002204,5176,5,380
BGC0002204,5176,6,75
BGC0002204,5176,7,227
BGC0002204,5176,8,292
BGC0002204,5176,9,68
BGC0002204,5176,10,68
BGC0002204,5176,11,196
BGC0002227,35288,1,-1
BGC0002227,35288,2,190
BGC0002227,35288,3,190
BGC0002227,35288,4,292
BGC0002227,35288,5,354
BGC0002227,35288,6,-1
BGC0002227,35288,7,45
BGC0002227,35288,8,227
BGC0002227,35288,9,294
BGC0002227,35288,10,294
BGC0002227,35288,11,190
BGC0002227,35288,12,190
BGC0000997,21753,1,-1
BGC0000997,21753,2,434
BGC0000997,21753,3,-1
BGC0000997,21753,4,-1
BGC0000997,21753,5,-1
BGC0000997,21753,6,-1
BGC0000997,21753,7,294
BGC0000997,21753,8,294
BGC0000997,21753,9,395
BGC0000997,21753,10,395
BGC0002238,44133,1,17
BGC0002238,44133,2,238
BGC0002238,44133,3,317
BGC0000983,26743,1,66
BGC0000983,26743,2,57
BGC0000983,26743,3,377
BGC0000983,26743,4,292
BGC0000983,26743,5,292
BGC0000983,26743,6,292
BGC0000983,26743,7,290
BGC0000983,26743,8,-1
BGC0000983,26743,9,-1
BGC0000983,26743,10,44
BGC0002219,47752,1,344
BGC0002219,47752,2,-1
BGC0002219,47752,3,114
BGC0002237,40314,1,-1
BGC0002237,40314,2,12
BGC0002237,40314,3,159
BGC0002237,40314,4,-1
BGC0002237,40314,5,-1
BGC0002237,40314,6,191
BGC0002210,479,1,-1
BGC0002210,479,2,-1
BGC0002210,479,3,-1
BGC0002210,479,4,335
BGC0002210,479,5,113
BGC0002226,1609,1,-1
BGC0002226,1609,2,-1
BGC0002226,1609,3,255
BGC0002226,1609,4,-1
BGC0002226,1609,5,362
BGC0002226,1609,6,-1
BGC0002248,975,1,-1
BGC0002248,975,2,579
BGC0002248,975,3,579
BGC0002248,975,4,-1
BGC0002248,975,5,-1
BGC0002248,975,6,158
BGC0002248,975,7,579
BGC0002248,975,8,51
BGC0002248,975,9,579
BGC0002248,975,10,579
BGC0002248,975,11,579
BGC0002248,975,12,-1
BGC0002248,975,13,-1
BGC0002248,975,14,-1
BGC0002208,610,1,340
BGC0002208,610,2,175
BGC0002208,610,3,161
BGC0002208,610,4,-1
BGC0002208,610,5,-1
BGC0002208,610,6,465
BGC0002208,610,7,-1
BGC0002208,610,8,-1
BGC0002208,610,9,-1
BGC0002257,441,1,321
BGC0002257,441,2,321
BGC0002257,441,3,393
BGC0002257,441,4,393
BGC0002257,441,5,107
BGC0002257,441,6,321
BGC0000993,9084,1,-1
BGC0000993,9084,2,85
BGC0000993,9084,3,-1
BGC0000993,9084,4,-1
BGC0000993,9084,5,17
BGC0000993,9084,6,128
BGC0000993,9084,7,275
BGC0000993,9084,8,-1
BGC0000993,9084,9,376
BGC0000999,25095,1,340
BGC0000999,25095,2,340
BGC0000999,25095,3,340
BGC0000999,25095,4,390
BGC0000999,25095,5,394
BGC0000999,25095,6,80
BGC0000999,25095,7,390
BGC0000999,25095,8,161
BGC0000999,25095,9,-1
BGC0000999,25095,10,229
BGC0000999,25095,11,229
BGC0000999,25095,12,25
BGC0000999,25095,13,45
BGC0000999,25095,14,-1
BGC0000999,25095,15,-1
BGC0001003,18474,1,-1
BGC0001003,18474,2,75
BGC0001003,18474,3,294
BGC0001003,18474,4,75
BGC0001003,18474,5,-1
BGC0001003,18474,6,-1
BGC0001003,18474,7,201
BGC0001003,18474,8,369
BGC0001003,18474,9,227
BGC0001003,18474,10,113
BGC0000984,1096,1,-1
BGC0000984,1096,2,-1
BGC0000984,1096,3,446
BGC0000984,1096,4,433
BGC0000984,1096,5,682
BGC0000984,1096,6,450
BGC0000984,1096,7,434
BGC0000984,1096,8,650
BGC0000984,1096,9,313
BGC0000984,1096,10,-1
BGC0000984,1096,11,85
BGC0000995,23283,1,302
BGC0000995,23283,2,302
BGC0000995,23283,3,161
BGC0000995,23283,4,299
BGC0000995,23283,5,253
BGC0000995,23283,6,44
BGC0000995,23283,7,44
BGC0000995,23283,8,62
BGC0000995,23283,9,-1
BGC0000995,23283,10,302
BGC0000995,23283,11,497
BGC0000995,23283,12,302
BGC0000995,23283,13,37
BGC0000995,23283,14,44
BGC0001113,23283,1,302
BGC0001113,23283,2,302
BGC0001113,23283,3,161
BGC0001113,23283,4,299
BGC0001113,23283,5,253
BGC0001113,23283,6,44
BGC0001113,23283,7,44
BGC0001113,23283,8,62
BGC0001113,23283,9,-1
BGC0001113,23283,10,302
BGC0001113,23283,11,497
BGC0001113,23283,12,302
BGC0001113,23283,13,37
BGC0001113,23283,14,44
BGC0002233,231,1,-1
BGC0002233,231,2,-1
BGC0002233,231,3,295
BGC0002233,231,4,356
BGC0002233,231,5,207
BGC0002233,231,6,292
BGC0000986,25950,1,465
BGC0000986,25950,2,149
BGC0000986,25950,3,-1
BGC0000986,25950,4,75
BGC0000986,25950,5,-1
BGC0000986,25950,6,-1
BGC0000986,25950,7,-1
BGC0000986,25950,8,97
BGC0000986,25950,9,254
BGC0000986,25950,10,555
BGC0002249,534,1,694
BGC0002249,534,2,694
BGC0002249,534,3,694
BGC0002249,534,4,-1
BGC0002249,534,5,-1
BGC0002249,534,6,-1
BGC0002249,534,7,-1
BGC0002249,534,8,419
BGC0002249,534,9,214
BGC0002249,534,10,214
BGC0002249,534,11,-1
BGC0002249,534,12,-1
BGC0002249,534,13,419
BGC0002249,534,14,473
BGC0002249,534,15,-1
BGC0002249,534,16,473
BGC0002249,534,17,694
BGC0001004,19230,1,402
BGC0001004,19230,2,402
BGC0001004,19230,3,33
BGC0001004,19230,4,33
BGC0001004,19230,5,33
BGC0001004,19230,6,-1
BGC0001004,19230,7,349
BGC0001004,19230,8,349
BGC0001004,19230,9,325
BGC0001004,19230,10,325
BGC0001004,19230,11,-1
BGC0001004,19230,12,134
BGC0001004,19230,13,33
BGC0001004,19230,14,402
BGC0001004,19230,15,-1
BGC0001004,19230,16,349
BGC0001004,19230,17,134
BGC0001183,32813,1,33
BGC0001183,32813,2,33
BGC0001183,32813,3,-1
BGC0001183,32813,4,349
BGC0001183,32813,5,349
BGC0001183,32813,6,325
BGC0001183,32813,7,325
BGC0001183,32813,8,-1
BGC0001183,32813,9,33
BGC0001183,32813,10,134
BGC0001183,32813,11,33
BGC0001183,32813,12,402
BGC0001183,32813,13,-1
BGC0001183,32813,14,402
BGC0001183,32813,15,402
BGC0001183,32813,16,349
BGC0002239,11223,1,356
BGC0002239,11223,2,-1
BGC0002239,11223,3,340
BGC0002239,11223,4,340
BGC0002239,11223,5,-1
BGC0002239,11223,6,392
BGC0002239,11223,7,-1
BGC0002239,11223,8,-1
BGC0002239,11223,9,237
BGC0002239,11223,10,20
BGC0002239,11223,11,17
BGC0002278,1345,1,-1
BGC0002278,1345,2,377
BGC0002278,1345,3,321
BGC0002278,1345,4,10
BGC0002278,1345,5,371
BGC0002278,1345,6,317
BGC0002278,1345,7,502
BGC0002236,36351,1,576
BGC0002236,36351,2,159
BGC0002236,36351,3,8
BGC0002236,36351,4,-1
BGC0002236,36351,5,-1
BGC0002259,30929,1,-1
BGC0002259,30929,2,539
BGC0002259,30929,3,250
BGC0002259,30929,4,2
BGC0002259,30929,5,-1
BGC0002259,30929,6,25
BGC0001000,21298,1,-1
BGC0001000,21298,2,-1
BGC0001000,21298,3,362
BGC0001000,21298,4,23
BGC0001000,21298,5,-1
BGC0001000,21298,6,-1
BGC0001000,21298,7,-1
BGC0001000,21298,8,12
BGC0001000,21298,9,253
BGC0001000,21298,10,229
BGC0001000,21298,11,12
BGC0001000,21298,12,-1
BGC0001000,21298,13,-1
BGC0000996,22785,1,-1
BGC0000996,22785,2,-1
BGC0000996,22785,3,390
BGC0000996,22785,4,390
BGC0000996,22785,5,97
BGC0000996,22785,6,-1
BGC0000996,22785,7,229
BGC0000996,22785,8,299
BGC0000996,22785,9,394
BGC0000996,22785,10,-1
BGC0000996,22785,11,-1
BGC0000996,22785,12,161
BGC0002223,409,1,167
BGC0002223,409,2,167
BGC0002223,409,3,167
BGC0002223,409,4,167
BGC0002223,409,5,-1
BGC0002234,976,1,378
BGC0002234,976,2,174
BGC0002234,976,3,324
BGC0002234,976,4,317
BGC0002234,976,5,317
BGC0002229,1603,1,292
BGC0002229,1603,2,-1
BGC0002229,1603,3,331
BGC0002229,1603,4,198
BGC0002229,1603,5,17
BGC0002229,1603,6,-1
BGC0002229,1603,7,227
BGC0002229,1603,8,302
BGC0002229,1603,9,20
BGC0001002,19400,1,-1
BGC0001002,19400,2,-1
BGC0001002,19400,3,-1
BGC0001002,19400,4,292
BGC0001002,19400,5,-1
BGC0001002,19400,6,44
BGC0001002,19400,7,-1
BGC0001002,19400,8,198
BGC0001002,19400,9,198
BGC0001002,19400,10,30
BGC0001002,19400,11,-1
BGC0001002,19400,12,62
BGC0000998,21504,1,381
BGC0000998,21504,2,282
BGC0000998,21504,3,-1
BGC0000998,21504,4,381
BGC0000998,21504,5,223
BGC0000998,21504,6,7
BGC0000998,21504,7,223
BGC0001012,17067,1,320
BGC0001012,17067,2,158
BGC0001012,17067,3,164
BGC0001012,17067,4,319
BGC0001012,17067,5,319
BGC0001012,17067,6,164
BGC0001012,17067,7,36
BGC0001012,17067,8,36
BGC0001012,17067,9,22
BGC0001012,17067,10,22
BGC0001012,17067,11,81
BGC0001012,17067,12,81
BGC0001012,17067,13,81
BGC0001012,17067,14,-1
BGC0001012,17067,15,168
BGC0001012,17067,16,323
BGC0001013,17067,1,320
BGC0001013,17067,2,158
BGC0001013,17067,3,164
BGC0001013,17067,4,319
BGC0001013,17067,5,319
BGC0001013,17067,6,164
BGC0001013,17067,7,36
BGC0001013,17067,8,36
BGC0001013,17067,9,22
BGC0001013,17067,10,22
BGC0001013,17067,11,81
BGC0001013,17067,12,81
BGC0001013,17067,13,81
BGC0001013,17067,14,-1
BGC0001013,17067,15,168
BGC0001013,17067,16,323
BGC0001011,17067,1,320
BGC0001011,17067,2,158
BGC0001011,17067,3,164
BGC0001011,17067,4,319
BGC0001011,17067,5,319
BGC0001011,17067,6,164
BGC0001011,17067,7,36
BGC0001011,17067,8,36
BGC0001011,17067,9,22
BGC0001011,17067,10,22
BGC0001011,17067,11,81
BGC0001011,17067,12,81
BGC0001011,17067,13,81
BGC0001011,17067,14,-1
BGC0001011,17067,15,168
BGC0001011,17067,16,323
BGC0002261,17637,1,254
BGC0002261,17637,2,292
BGC0002261,17637,3,331
BGC0002261,17637,4,-1
BGC0002261,17637,5,465
BGC0002261,17637,6,465
BGC0002261,17637,7,23
BGC0002261,17637,8,20
BGC0002261,17637,9,465
BGC0002261,17637,10,-1
BGC0002525,45503,1,153
BGC0002525,45503,2,153
BGC0002525,45503,3,-1
BGC0002525,45503,4,254
BGC0002525,45503,5,17
BGC0002525,45503,6,-1
BGC0000994,23502,1,-1
BGC0000994,23502,2,158
BGC0000994,23502,3,121
BGC0000994,23502,4,121
BGC0000994,23502,5,168
BGC0000994,23502,6,302
BGC0000994,23502,7,-1
BGC0000994,23502,8,-1
BGC0000994,23502,9,320
BGC0000994,23502,10,-1
BGC0000994,23502,11,109
BGC0000994,23502,12,-1
BGC0000994,23502,13,302
BGC0002274,34420,1,257
BGC0002274,34420,2,-1
BGC0002274,34420,3,347
BGC0002274,34420,4,257
BGC0002250,4777,1,-1
BGC0002250,4777,2,-1
BGC0002250,4777,3,-1
BGC0002250,4777,4,-1
BGC0002250,4777,5,-1
BGC0002250,4777,6,-1
BGC0002250,4777,7,-1
BGC0002250,4777,8,-1
BGC0002268,29501,1,576
BGC0002268,29501,2,147
BGC0002268,29501,3,-1
BGC0002268,29501,4,-1
BGC0002268,29501,5,113
BGC0002268,29501,6,-1
BGC0002268,29501,7,159
BGC0001001,19439,1,161
BGC0001001,19439,2,-1
BGC0001001,19439,3,12
BGC0001001,19439,4,105
BGC0001001,19439,5,161
BGC0001001,19439,6,239
BGC0001001,19439,7,340
BGC0001001,19439,8,254
BGC0001001,19439,9,-1
BGC0001001,19439,10,-1
BGC0001006,17575,1,141
BGC0001006,17575,2,10
BGC0001006,17575,3,-1
BGC0001006,17575,4,84
BGC0001006,17575,5,14
BGC0001006,17575,6,165
BGC0001006,17575,7,14
BGC0001006,17575,8,165
BGC0001007,17575,1,141
BGC0001007,17575,2,10
BGC0001007,17575,3,-1
BGC0001007,17575,4,84
BGC0001007,17575,5,14
BGC0001007,17575,6,165
BGC0001007,17575,7,14
BGC0001007,17575,8,165
BGC0002244,44492,1,357
BGC0002244,44492,2,526
BGC0002244,44492,3,390
BGC0002244,44492,4,390
BGC0002244,44492,5,-1
BGC0002244,44492,6,-1
BGC0002244,44492,7,194
BGC0002244,44492,8,361
BGC0002244,44492,9,-1
BGC0002256,948,1,-1
BGC0002256,948,2,-1
BGC0002256,948,3,-1
BGC0002256,948,4,10
BGC0002308,1327,1,26
BGC0002308,1327,2,-1
BGC0002308,1327,3,-1
BGC0002308,1327,4,340
BGC0002308,1327,5,-1
BGC0002308,1327,6,340
BGC0002308,1327,7,-1
BGC0002266,1328,1,-1
BGC0002266,1328,2,394
BGC0002266,1328,3,-1
BGC0002266,1328,4,253
BGC0002266,1328,5,167
BGC0002266,1328,6,292
BGC0002266,1328,7,-1
BGC0001008,737,1,-1
BGC0001008,737,2,-1
BGC0001008,737,3,-1
BGC0001008,737,4,-1
BGC0001008,737,5,66
BGC0001008,737,6,12
BGC0001008,737,7,229
BGC0001008,737,8,-1
BGC0001008,737,9,161
BGC0001008,737,10,-1
BGC0002304,205,1,282
BGC0002304,205,2,153
BGC0002304,205,3,-1
BGC0002304,205,4,153
BGC0002304,205,5,153
BGC0002304,205,6,153
BGC0002304,205,7,97
BGC0002304,205,8,-1
BGC0002304,205,9,254
BGC0002262,374,1,254
BGC0002262,374,2,-1
BGC0002262,374,3,167
BGC0002262,374,4,167
BGC0002262,374,5,17
BGC0002291,23106,1,-1
BGC0002291,23106,2,247
BGC0002291,23106,3,116
BGC0002291,23106,4,227
BGC0002291,23106,5,116
BGC0002291,23106,6,227
BGC0002291,23106,7,227
BGC0002291,23106,8,-1
BGC0002291,23106,9,-1
BGC0002291,23106,10,-1
BGC0002291,23106,11,355
BGC0002291,23106,12,-1
BGC0002291,23106,13,-1
BGC0002291,23106,14,-1
BGC0002291,23106,15,354
BGC0002291,23106,16,-1
BGC0001019,706,1,-1
BGC0001019,706,2,-1
BGC0001019,706,3,-1
BGC0001019,706,4,492
BGC0001019,706,5,-1
BGC0001019,706,6,-1
BGC0001019,706,7,-1
BGC0001231,707,1,492
BGC0001231,707,2,205
BGC0001231,707,3,389
BGC0001231,707,4,-1
BGC0001231,707,5,389
BGC0001231,707,6,-1
BGC0001231,707,7,-1
BGC0002258,7979,1,331
BGC0002258,7979,2,331
BGC0002258,7979,3,331
BGC0002258,7979,4,331
BGC0002258,7979,5,331
BGC0002258,7979,6,-1
BGC0002258,7979,7,331
BGC0002258,7979,8,380
BGC0002258,7979,9,308
BGC0002258,7979,10,-1
BGC0002258,7979,11,331
BGC0002258,7979,12,20
BGC0002258,7979,13,20
BGC0002258,7979,14,20
BGC0002258,7979,15,290
BGC0002273,40725,1,-1
BGC0002273,40725,2,201
BGC0002273,40725,3,257
BGC0002273,40725,4,23
BGC0002290,39492,1,148
BGC0002290,39492,2,324
BGC0002320,29221,1,477
BGC0002320,29221,2,231
BGC0002320,29221,3,231
BGC0002320,29221,4,477
BGC0002320,29221,5,264
BGC0002320,29221,6,231
BGC0002320,29221,7,129
BGC0002271,1480,1,253
BGC0002271,1480,2,165
BGC0002271,1480,3,165
BGC0002271,1480,4,-1
BGC0002271,1480,5,378
BGC0002271,1480,6,-1
BGC0002271,1480,7,-1
BGC0002300,1595,1,192
BGC0002300,1595,2,650
BGC0002300,1595,3,615
BGC0002300,1595,4,615
BGC0002300,1595,5,192
BGC0002300,1595,6,337
BGC0002300,1595,7,479
BGC0002300,1595,8,450
BGC0002300,1595,9,351
BGC0002300,1595,10,-1
BGC0002300,1595,11,-1
BGC0002300,1595,12,-1
BGC0002300,1595,13,-1
BGC0002300,1595,14,542
BGC0002264,884,1,321
BGC0002264,884,2,10
BGC0002264,884,3,502
BGC0002264,884,4,-1
BGC0002264,884,5,377
BGC0002264,884,6,-1
BGC0002264,884,7,-1
BGC0002264,884,8,-1
BGC0002277,34355,1,257
BGC0002277,34355,2,390
BGC0002277,34355,3,-1
BGC0002277,34355,4,257
BGC0001022,16332,1,65
BGC0001022,16332,2,251
BGC0001022,16332,3,-1
BGC0001022,16332,4,227
BGC0001022,16332,5,599
BGC0001022,16332,6,599
BGC0001022,16332,7,504
BGC0001022,16332,8,504
BGC0001022,16332,9,504
BGC0002296,201,1,559
BGC0002296,201,2,-1
BGC0002296,201,3,-1
BGC0002296,201,4,293
BGC0002296,201,5,-1
BGC0002296,201,6,559
BGC0002296,201,7,-1
BGC0002296,201,8,-1
BGC0001005,17706,1,458
BGC0001005,17706,2,577
BGC0001005,17706,3,577
BGC0001005,17706,4,505
BGC0001005,17706,5,350
BGC0001005,17706,6,350
BGC0001005,17706,7,531
BGC0001005,17706,8,667
BGC0001005,17706,9,-1
BGC0001005,17706,10,-1
BGC0002288,1492,1,-1
BGC0002288,1492,2,-1
BGC0002288,1492,3,-1
BGC0002288,1492,4,50
BGC0002288,1492,5,479
BGC0002288,1492,6,-1
BGC0001018,25449,1,183
BGC0001018,25449,2,580
BGC0001018,25449,3,587
BGC0001018,25449,4,597
BGC0001018,25449,5,597
BGC0001018,25449,6,667
BGC0001018,25449,7,531
BGC0001018,25449,8,-1
BGC0001024,16315,1,-1
BGC0001024,16315,2,-1
BGC0001024,16315,3,-1
BGC0001024,16315,4,254
BGC0001024,16315,5,-1
BGC0001026,32993,1,290
BGC0001026,32993,2,254
BGC0001026,32993,3,292
BGC0001026,32993,4,331
BGC0001026,32993,5,287
BGC0001026,32993,6,267
BGC0001026,32993,7,23
BGC0001026,32993,8,465
BGC0001026,32993,9,465
BGC0001026,32993,10,254
BGC0001026,32993,11,20
BGC0001026,32993,12,-1
BGC0001026,32993,13,465
BGC0001026,32993,14,360
BGC0002295,15612,1,39
BGC0002322,1218,1,-1
BGC0002322,1218,2,570
BGC0002322,1218,3,505
BGC0002322,1218,4,436
BGC0002322,1218,5,436
BGC0002322,1218,6,436
BGC0002322,1218,7,436
BGC0002322,1218,8,436
BGC0002322,1218,9,436
BGC0002322,1218,10,436
BGC0002322,1218,11,472
BGC0002322,1218,12,626
BGC0002322,1218,13,626
BGC0002322,1218,14,472
BGC0002322,1218,15,250
BGC0002322,1218,16,-1
BGC0002322,1218,17,692
BGC0002322,1218,18,692
BGC0002322,1218,19,184
BGC0002322,1218,20,184
BGC0002322,1218,21,436
BGC0002322,1218,22,-1
BGC0001029,14146,1,505
BGC0001029,14146,2,-1
BGC0001029,14146,3,-1
BGC0001029,14146,4,250
BGC0001029,14146,5,527
BGC0001029,14146,6,527
BGC0001029,14146,7,223
BGC0001029,14146,8,377
BGC0001029,14146,9,-1
BGC0001029,14146,10,192
BGC0001029,14146,11,-1
BGC0001029,14146,12,-1
BGC0002314,1169,1,55
BGC0002314,1169,2,55
BGC0002314,1169,3,55
BGC0002314,1169,4,362
BGC0002314,1169,5,55
BGC0002314,1169,6,55
BGC0002314,1169,7,55
BGC0002314,1169,8,55
BGC0002314,1169,9,-1
BGC0002314,1169,10,55
BGC0002342,678,1,253
BGC0002342,678,2,131
BGC0001014,15742,1,-1
BGC0001014,15742,2,-1
BGC0001014,15742,3,237
BGC0001014,15742,4,301
BGC0001014,15742,5,301
BGC0001014,15742,6,499
BGC0001014,15742,7,-1
BGC0001014,15742,8,-1
BGC0001014,15742,9,-1
BGC0001014,15742,10,-1
BGC0001021,683,1,-1
BGC0001021,683,2,589
BGC0001021,683,3,-1
BGC0001021,683,4,-1
BGC0001021,683,5,-1
BGC0001021,683,6,-1
BGC0001021,683,7,91
BGC0001021,683,8,91
BGC0001021,683,9,138
BGC0001021,683,10,91
BGC0002317,12591,1,-1
BGC0002317,12591,2,-1
BGC0002317,12591,3,165
BGC0002317,12591,4,-1
BGC0002317,12591,5,-1
BGC0002317,12591,6,-1
BGC0001034,12459,1,65
BGC0001034,12459,2,277
BGC0001034,12459,3,-1
BGC0001034,12459,4,-1
BGC0001034,12459,5,267
BGC0001034,12459,6,167
BGC0001034,12459,7,227
BGC0001034,12459,8,254
BGC0001034,12459,9,-1
BGC0001025,15213,1,-1
BGC0001025,15213,2,158
BGC0001025,15213,3,-1
BGC0001025,15213,4,22
BGC0001025,15213,5,198
BGC0001025,15213,6,168
BGC0001025,15213,7,168
BGC0001025,15213,8,-1
BGC0001025,15213,9,22
BGC0001025,15213,10,-1
BGC0001025,15213,11,-1
BGC0001025,15213,12,-1
BGC0001025,15213,13,198
BGC0001025,15213,14,198
BGC0002315,1625,1,107
BGC0002315,1625,2,154
BGC0002315,1625,3,-1
BGC0002315,1625,4,107
BGC0002315,1625,5,526
BGC0002315,1625,6,203
BGC0002315,1625,7,-1
BGC0002315,1625,8,-1
BGC0002315,1625,9,-1
BGC0002315,1625,10,107
BGC0002355,5453,1,419
BGC0002355,5453,2,419
BGC0002355,5453,3,214
BGC0002355,5453,4,419
BGC0002355,5453,5,419
BGC0002355,5453,6,419
BGC0002355,5453,7,214
BGC0002355,5453,8,214
BGC0002355,5453,9,419
BGC0002355,5453,10,473
BGC0002355,5453,11,473
BGC0002355,5453,12,473
BGC0002355,5453,13,473
BGC0002355,5453,14,-1
BGC0002355,5453,15,-1
BGC0002355,5453,16,-1
BGC0002355,5453,17,754
BGC0002355,5453,18,345
BGC0002355,5453,19,214
BGC0001028,14148,1,545
BGC0001028,14148,2,458
BGC0001028,14148,3,353
BGC0001028,14148,4,-1
BGC0001028,14148,5,545
BGC0001028,14148,6,-1
BGC0001028,14148,7,-1
BGC0001028,14148,8,353
BGC0001028,14148,9,-1
BGC0001028,14148,10,123
BGC0001028,14148,11,-1
BGC0002340,471,1,-1
BGC0002340,471,2,-1
BGC0002340,471,3,59
BGC0002340,471,4,97
BGC0002340,471,5,59
BGC0001036,11618,1,-1
BGC0001036,11618,2,-1
BGC0001036,11618,3,-1
