mibig_id,metabolite_id,unit_id
BGC0000135,456,8
BGC0000135,456,9
BGC0000135,456,10
BGC0000135,456,11
BGC0000135,456,12
BGC0000135,456,13
BGC0000135,456,14
BGC0001628,19499,1
BGC0001628,19499,2
BGC0001628,19499,3
BGC0001628,19499,4
BGC0001628,19499,5
BGC0001628,19499,6
BGC0001628,19499,7
BGC0001628,19499,8
BGC0000123,10459,1
BGC0000123,10459,2
BGC0000123,10459,3
BGC0000123,10459,4
BGC0000123,10459,5
BGC0000123,10459,6
BGC0000123,10459,7
BGC0000123,10459,8
BGC0000123,10459,9
BGC0000123,10459,10
BGC0001564,1155,1
BGC0001564,1155,2
BGC0001564,1155,3
BGC0001564,1155,4
BGC0001564,1155,5
BGC0001564,1155,6
BGC0001564,1155,7
BGC0001564,1155,8
BGC0001564,1155,9
BGC0000134,8928,1
BGC0000134,8928,2
BGC0000134,8928,3
BGC0000134,8928,4
BGC0000134,8928,5
BGC0000134,8928,6
BGC0000134,8928,7
BGC0000134,8928,8
BGC0000134,8928,9
BGC0001608,910,1
BGC0001608,910,2
BGC0001608,910,3
BGC0001608,910,4
BGC0001608,910,5
BGC0001608,910,6
BGC0001608,910,7
BGC0001608,910,8
BGC0001608,910,9
BGC0001608,910,10
BGC0001608,910,11
BGC0001608,910,12
BGC0001634,809,1
BGC0001634,809,2
BGC0001634,809,3
BGC0001634,809,4
BGC0001634,809,5
BGC0001634,809,6
BGC0001634,809,7
BGC0001634,809,8
BGC0001634,809,9
BGC0001634,809,10
BGC0001634,809,11
BGC0001634,809,12
BGC0001634,809,13
BGC0001634,809,14
BGC0001634,809,15
BGC0001634,809,16
BGC0001594,22997,1
BGC0001594,22997,2
BGC0001594,22997,3
BGC0001594,22997,4
BGC0001594,22997,5
BGC0000137,8763,1
BGC0000137,8763,2
BGC0000137,8763,3
BGC0000137,8763,4
BGC0000137,8763,5
BGC0000137,8763,6
BGC0000137,8763,7
BGC0000137,8763,8
BGC0000137,8763,9
BGC0000137,8763,10
BGC0000137,8763,11
BGC0000137,8763,12
BGC0000137,8763,13
BGC0000137,8763,14
BGC0000137,8763,15
BGC0000136,8763,1
BGC0000136,8763,2
BGC0000136,8763,3
BGC0000136,8763,4
BGC0000136,8763,5
BGC0000136,8763,6
BGC0000136,8763,7
BGC0000136,8763,8
BGC0000136,8763,9
BGC0000136,8763,10
BGC0000136,8763,11
BGC0000136,8763,12
BGC0000136,8763,13
BGC0000136,8763,14
BGC0000136,8763,15
BGC0001582,24369,1
BGC0001582,24369,2
BGC0001582,24369,3
BGC0001582,24369,4
BGC0001582,24369,5
BGC0001582,24369,6
BGC0001582,24369,7
BGC0001582,24369,8
BGC0001582,24369,9
BGC0001582,24369,10
BGC0001582,24369,11
BGC0001582,24369,12
BGC0001582,24369,13
BGC0001582,24369,14
BGC0001582,24369,15
BGC0001582,24369,16
BGC0002293,622,1
BGC0002293,622,2
BGC0002293,622,3
BGC0002293,622,4
BGC0002293,622,5
BGC0002293,622,6
BGC0002293,622,7
BGC0002293,622,8
BGC0002293,622,9
BGC0002293,622,10
BGC0002293,622,11
BGC0002293,622,12
BGC0002293,622,13
BGC0002293,622,14
BGC0001565,36896,1
BGC0001565,36896,2
BGC0001565,36896,3
BGC0001565,36896,4
BGC0001565,36896,5
BGC0001565,36896,6
BGC0001565,36896,7
BGC0001565,36896,8
BGC0001565,36896,9
BGC0001565,36896,10
BGC0001565,36896,11
BGC0000150,7565,1
BGC0000150,7565,2
BGC0000150,7565,3
BGC0000150,7565,4
BGC0000150,7565,5
BGC0000150,7565,6
BGC0000150,7565,7
BGC0000150,7565,8
BGC0000150,7565,9
BGC0001635,19216,1
BGC0001635,19216,2
BGC0001635,19216,3
BGC0001635,19216,4
BGC0001635,19216,5
BGC0001635,19216,6
BGC0001635,19216,7
BGC0001641,19187,1
BGC0001641,19187,2
BGC0001641,19187,3
BGC0001641,19187,4
BGC0001641,19187,5
BGC0001641,19187,6
BGC0001641,19187,7
BGC0001641,19187,8
BGC0001641,19187,9
BGC0001641,19187,10
BGC0001641,19187,11
BGC0001641,19187,12
BGC0001641,19187,13
BGC0001641,19187,14
BGC0001641,19187,15
BGC0001641,19187,16
BGC0000129,9475,1
BGC0000129,9475,2
BGC0000129,9475,3
BGC0000129,9475,4
BGC0000129,9475,5
BGC0000129,9475,6
BGC0001068,9475,1
BGC0001068,9475,2
BGC0001068,9475,3
BGC0001068,9475,4
BGC0001068,9475,5
BGC0001068,9475,6
BGC0000138,12720,1
BGC0000138,12720,2
BGC0000138,12720,3
BGC0000138,12720,4
BGC0000138,12720,5
BGC0000138,12720,6
BGC0000138,12720,7
BGC0000138,12720,8
BGC0000138,12720,9
BGC0000138,12720,10
BGC0000138,12720,11
BGC0000138,12720,12
BGC0000138,12720,13
BGC0000138,12720,14
BGC0000138,12720,15
BGC0000138,12720,16
BGC0002106,12720,1
BGC0002106,12720,2
BGC0002106,12720,3
BGC0002106,12720,4
BGC0002106,12720,5
BGC0002106,12720,6
BGC0002106,12720,7
BGC0002106,12720,8
BGC0002106,12720,9
BGC0002106,12720,10
BGC0002106,12720,11
BGC0002106,12720,12
BGC0002106,12720,13
BGC0002106,12720,14
BGC0002106,12720,15
BGC0002106,12720,16
BGC0001647,18757,1
BGC0001647,18757,2
BGC0001647,18757,3
BGC0001647,18757,4
BGC0001647,18757,5
BGC0001647,18757,6
BGC0001647,18757,7
BGC0001647,18757,8
BGC0001647,18757,9
BGC0001647,18757,10
BGC0001647,18757,11
BGC0001647,18757,12
BGC0001647,18757,13
BGC0001620,8646,1
BGC0001620,8646,2
BGC0001620,8646,3
BGC0001620,8646,4
BGC0001620,8646,5
BGC0001620,8646,6
BGC0001620,8646,7
BGC0001763,8646,1
BGC0001763,8646,2
BGC0001763,8646,3
BGC0001763,8646,4
BGC0001763,8646,5
BGC0001763,8646,6
BGC0001763,8646,7
BGC0000141,443,1
BGC0000141,443,2
BGC0000141,443,3
BGC0000141,443,4
BGC0000141,443,5
BGC0000141,443,6
BGC0000141,443,7
BGC0000141,443,8
BGC0000141,443,9
BGC0000141,443,10
BGC0000142,16862,1
BGC0000142,16862,2
BGC0000142,16862,3
BGC0000142,16862,4
BGC0000142,16862,5
BGC0000142,16862,6
BGC0000142,16862,7
BGC0000142,16862,8
BGC0000142,16862,9
BGC0000142,16862,10
BGC0000142,16862,11
BGC0000142,16862,12
BGC0000133,9371,1
BGC0000133,9371,2
BGC0000133,9371,3
BGC0000133,9371,4
BGC0000133,9371,5
BGC0000133,9371,6
BGC0000133,9371,7
BGC0000133,9371,8
BGC0000133,9371,9
BGC0000133,9371,10
BGC0000133,9371,11
BGC0000133,9371,12
BGC0000133,9371,13
BGC0000133,9371,14
BGC0000133,9371,15
BGC0000133,9371,16
BGC0000133,9371,17
BGC0000133,9371,18
BGC0000133,9371,19
BGC0000133,9371,20
BGC0000133,9371,21
BGC0000133,9371,22
BGC0000133,9371,23
BGC0000133,9371,24
BGC0000133,9371,25
BGC0000133,9371,26
BGC0000133,9371,27
BGC0000133,9371,28
BGC0000133,9371,29
BGC0000133,9371,30
BGC0001652,18510,1
BGC0001652,18510,2
BGC0001652,18510,3
BGC0001573,1063,1
BGC0001573,1063,2
BGC0000163,17528,1
BGC0000163,17528,2
BGC0000163,17528,3
BGC0000163,17528,4
BGC0000163,17528,5
BGC0000163,17528,6
BGC0000163,17528,7
BGC0000163,17528,8
BGC0000163,17528,9
BGC0000163,17528,10
BGC0000163,17528,11
BGC0000163,17528,12
BGC0000163,17528,13
BGC0000163,17528,14
BGC0001625,20326,1
BGC0001625,20326,2
BGC0001625,20326,3
BGC0001625,20326,4
BGC0001599,967,1
BGC0001599,967,2
BGC0001599,967,3
BGC0001599,967,4
BGC0001599,967,5
BGC0001656,752,1
BGC0001656,752,2
BGC0001656,752,3
BGC0001656,752,4
BGC0001656,752,5
BGC0001656,752,6
BGC0001656,752,7
BGC0001656,752,8
BGC0001656,752,9
BGC0001656,752,10
BGC0001656,752,11
BGC0001656,752,12
BGC0001656,752,13
BGC0001656,752,14
BGC0001656,752,15
BGC0001656,752,16
BGC0001656,752,17
BGC0001656,752,18
BGC0001656,752,19
BGC0001656,752,20
BGC0001656,752,21
BGC0001656,752,22
BGC0001656,752,23
BGC0001656,752,24
BGC0001656,752,25
BGC0001656,752,26
BGC0001656,752,27
BGC0001656,752,28
BGC0001656,752,29
BGC0001656,752,30
BGC0001656,752,31
BGC0001656,752,32
BGC0001656,752,33
BGC0001656,752,34
BGC0001656,752,35
BGC0001656,752,36
BGC0001656,752,37
BGC0001656,752,38
BGC0001578,1050,1
BGC0001578,1050,2
BGC0001578,1050,3
BGC0001578,1050,4
BGC0001578,1050,5
BGC0001630,19271,1
BGC0001630,19271,2
BGC0001630,19271,3
BGC0001630,19271,4
BGC0001630,19271,5
BGC0001630,19271,6
BGC0001631,19271,1
BGC0001631,19271,2
BGC0001631,19271,3
BGC0001631,19271,4
BGC0001631,19271,5
BGC0001631,19271,6
BGC0000147,7787,1
BGC0000147,7787,2
BGC0000147,7787,3
BGC0000147,7787,4
BGC0000147,7787,5
BGC0000147,7787,6
BGC0000147,7787,7
BGC0000147,7787,8
BGC0000147,7787,9
BGC0000147,7787,10
BGC0001609,22342,1
BGC0001609,22342,2
BGC0001609,22342,3
BGC0001609,22342,4
BGC0001609,22342,5
BGC0000170,2347,1
BGC0000170,2347,2
BGC0000170,2347,3
BGC0000170,2347,4
BGC0001661,727,1
BGC0001661,727,2
BGC0001661,727,3
BGC0001661,727,4
BGC0001593,3696,1
BGC0001593,3696,2
BGC0001585,719,1
BGC0001585,719,2
BGC0001585,719,3
BGC0001585,719,4
BGC0001585,719,5
BGC0001585,719,6
BGC0001585,719,7
BGC0001585,719,8
BGC0001585,719,9
BGC0001666,708,1
BGC0001666,708,2
BGC0001666,708,3
BGC0001666,708,4
BGC0001666,708,5
BGC0001666,708,6
BGC0001666,708,7
BGC0000162,304,1
BGC0000162,304,2
BGC0000162,304,3
BGC0000162,304,4
BGC0000162,304,5
BGC0000162,304,6
BGC0000162,304,7
BGC0000162,304,8
BGC0000162,304,9
BGC0000162,304,10
BGC0000162,304,11
BGC0000162,304,12
BGC0000162,304,13
BGC0001600,949,1
BGC0001600,949,2
BGC0001600,949,3
BGC0001600,949,4
BGC0001600,949,5
BGC0001600,949,6
BGC0001600,949,7
BGC0001600,949,8
BGC0001600,949,9
BGC0001621,5192,1
BGC0001621,5192,2
BGC0001621,5192,3
BGC0001621,5192,4
BGC0001621,5192,5
BGC0001621,5192,6
BGC0001662,21003,1
BGC0001662,21003,2
BGC0001662,21003,3
BGC0001662,21003,4
BGC0001662,21003,5
BGC0001662,21003,6
BGC0001662,21003,7
BGC0001662,21003,8
BGC0001662,21003,9
BGC0001662,21003,10
BGC0001662,21003,11
BGC0001662,21003,12
BGC0001662,21003,13
BGC0001662,21003,14
BGC0001662,21003,15
BGC0001662,21003,16
BGC0001662,21003,17
BGC0001662,21003,18
BGC0001662,21003,19
BGC0001662,21003,20
BGC0001662,21003,21
BGC0001662,21003,22
BGC0001662,21003,23
BGC0001662,21003,24
BGC0001662,21003,25
BGC0001662,21003,26
BGC0001662,21003,27
BGC0001662,21003,28
BGC0001662,21003,29
BGC0002356,17134,1
BGC0002356,17134,2
BGC0002356,17134,3
BGC0002356,17134,4
BGC0002356,17134,5
BGC0002356,17134,6
BGC0002356,17134,7
BGC0002356,17134,8
BGC0002356,17134,9
BGC0002356,17134,10
BGC0002356,17134,11
BGC0002356,17134,12
BGC0002356,17134,13
BGC0002356,17134,14
BGC0002356,17134,15
BGC0002356,17134,16
BGC0002356,17134,17
BGC0002356,17134,18
BGC0002356,17134,19
BGC0002356,17134,20
BGC0002356,17134,21
BGC0002356,17134,22
BGC0002356,17134,23
BGC0002356,17134,24
BGC0002356,17134,25
BGC0002356,17134,26
BGC0002356,17134,27
BGC0002356,17134,28
BGC0002356,17134,29
BGC0001590,972,1
BGC0001590,972,2
BGC0001590,972,3
BGC0001590,972,4
BGC0001590,972,5
BGC0001590,972,6
BGC0001590,972,7
BGC0001590,972,8
BGC0001596,973,1
BGC0001596,973,2
BGC0001596,973,3
BGC0001596,973,4
BGC0000164,302,1
BGC0000164,302,2
BGC0000164,302,3
BGC0000164,302,4
BGC0000164,302,5
BGC0000164,302,6
BGC0000164,302,7
BGC0000164,302,8
BGC0000164,302,9
BGC0000164,302,10
BGC0000164,302,11
BGC0000164,302,12
BGC0000164,302,13
BGC0000164,302,14
BGC0000164,302,15
BGC0000164,302,16
BGC0000184,7792,1
BGC0000184,7792,2
BGC0000184,7792,3
BGC0000184,7792,4
BGC0000184,7792,5
BGC0000184,7792,6
BGC0000184,7792,7
BGC0000184,7792,8
BGC0000184,7792,9
BGC0000184,7792,10
BGC0000184,7792,11
BGC0000184,7792,12
BGC0000184,7792,13
BGC0000184,7792,14
BGC0000184,7792,15
BGC0000184,7792,16
BGC0000184,7792,17
BGC0000184,7792,18
BGC0000184,7792,19
BGC0000184,7792,20
BGC0000180,18652,1
BGC0000180,18652,2
BGC0000180,18652,3
BGC0000180,18652,4
BGC0000180,18652,5
BGC0000180,18652,6
BGC0001626,832,1
BGC0001626,832,2
BGC0001614,21330,1
BGC0001614,21330,2
BGC0001614,21330,3
BGC0001614,21330,4
BGC0001614,21330,5
BGC0001614,21330,6
BGC0001614,21330,7
BGC0001614,21330,8
BGC0001614,21330,9
BGC0001614,21330,10
BGC0001614,21330,11
BGC0001614,21330,12
BGC0001614,21330,13
BGC0001614,21330,14
BGC0000369,21330,1
BGC0000369,21330,2
BGC0000369,21330,3
BGC0000369,21330,4
BGC0000369,21330,5
BGC0000369,21330,6
BGC0000369,21330,7
BGC0000369,21330,8
BGC0000369,21330,9
BGC0000369,21330,10
BGC0000369,21330,11
BGC0000369,21330,12
BGC0000369,21330,13
BGC0000369,21330,14
BGC0000145,433,1
BGC0000145,433,2
BGC0000145,433,3
BGC0001041,433,1
BGC0001041,433,2
BGC0001041,433,3
BGC0001597,23425,1
BGC0001597,23425,2
BGC0001597,23425,3
BGC0001597,23425,4
BGC0001597,23425,5
BGC0001597,23425,6
BGC0001597,23425,7
BGC0001679,14746,1
BGC0001679,14746,2
BGC0001632,19267,1
BGC0001632,19267,2
BGC0001632,19267,3
BGC0001632,19267,4
BGC0001632,19267,5
BGC0001632,19267,6
BGC0001632,19267,7
BGC0001632,19267,8
BGC0001632,19267,9
BGC0001632,19267,10
BGC0001632,19267,11
BGC0001632,19267,12
BGC0001632,19267,13
BGC0001649,784,1
BGC0001649,784,2
BGC0001649,784,3
BGC0001649,784,4
BGC0001649,784,5
BGC0001649,784,6
BGC0001629,826,1
BGC0001629,826,2
BGC0001629,826,3
BGC0001629,826,4
BGC0001629,826,5
BGC0001629,826,6
BGC0001629,826,7
BGC0001629,826,8
BGC0001629,826,9
BGC0001629,826,10
BGC0001629,826,11
BGC0001629,826,12
BGC0001629,826,13
BGC0001629,826,14
BGC0001629,826,15
BGC0001629,826,16
BGC0001629,826,17
BGC0001629,826,18
BGC0001629,826,19
BGC0001629,826,20
BGC0000146,6472,1
BGC0000146,6472,2
BGC0000146,6472,3
BGC0000146,6472,4
BGC0000146,6472,5
BGC0000146,6472,6
BGC0000146,6472,7
BGC0000146,6472,8
BGC0002515,6472,1
BGC0002515,6472,2
BGC0002515,6472,3
BGC0002515,6472,4
BGC0002515,6472,5
BGC0002515,6472,6
BGC0002515,6472,7
BGC0002515,6472,8
BGC0001686,14733,1
BGC0001686,14733,2
BGC0001686,14733,3
BGC0000160,4462,1
BGC0000160,4462,2
BGC0000148,7675,1
BGC0000148,7675,2
BGC0000148,7675,3
BGC0000148,7675,4
BGC0000172,30954,1
BGC0000172,30954,2
BGC0000172,30954,3
BGC0000172,30954,4
BGC0000172,30954,5
BGC0000172,30954,6
BGC0000172,30954,7
BGC0000156,46421,1
BGC0000156,46421,2
BGC0000156,46421,3
BGC0000156,46421,4
BGC0000156,46421,5
BGC0000156,46421,6
BGC0001642,18970,1
BGC0001642,18970,2
BGC0001642,18970,3
BGC0001642,18970,4
BGC0001610,44925,1
BGC0001610,44925,2
BGC0001610,44925,3
BGC0001610,44925,4
BGC0001610,44925,5
BGC0001610,44925,6
BGC0000190,33300,1
BGC0001646,789,1
BGC0001646,789,2
BGC0001646,789,3
BGC0001646,789,4
BGC0001646,789,5
BGC0001646,789,6
BGC0001646,789,7
BGC0001646,789,8
BGC0001646,789,9
BGC0001646,789,10
BGC0001646,789,11
BGC0001646,789,12
BGC0001646,789,13
BGC0001646,789,14
BGC0001646,789,15
BGC0001646,789,16
BGC0001646,789,17
BGC0000159,5600,1
BGC0000159,5600,2
BGC0000159,5600,3
BGC0000159,5600,4
BGC0000159,5600,5
BGC0000159,5600,6
BGC0000159,5600,7
BGC0000159,5600,8
BGC0000159,5600,9
BGC0000159,5600,10
BGC0000159,5600,11
BGC0000159,5600,12
BGC0000159,5600,13
BGC0000159,5600,14
BGC0000159,5600,15
BGC0000186,5404,1
BGC0000186,5404,2
BGC0000186,5404,3
BGC0000186,5404,4
BGC0000186,5404,5
BGC0000186,5404,6
BGC0000186,5404,7
BGC0000186,5404,8
BGC0000186,5404,9
BGC0000186,5404,10
BGC0000186,5404,11
BGC0000186,5404,12
BGC0000186,5404,13
BGC0000186,5404,14
BGC0000186,5404,15
BGC0000186,5404,16
BGC0001658,16262,1
BGC0001658,16262,2
BGC0001658,16262,3
BGC0001658,16262,4
BGC0001658,16262,5
BGC0001658,16262,6
BGC0001658,16262,7
BGC0001658,16262,8
BGC0001658,16262,9
BGC0001658,16262,10
BGC0001658,16262,11
BGC0000166,3725,1
BGC0000166,3725,2
BGC0000166,3725,3
BGC0000166,3725,4
BGC0000166,3725,5
BGC0000166,3725,6
BGC0000166,3725,7
BGC0000166,3725,8
BGC0001812,3725,1
BGC0001812,3725,2
BGC0001812,3725,3
BGC0001812,3725,4
BGC0001812,3725,5
BGC0001812,3725,6
BGC0001812,3725,7
BGC0001812,3725,8
BGC0000153,7375,1
BGC0000153,7375,2
BGC0000153,7375,3
BGC0000153,7375,4
BGC0000153,7375,5
BGC0000153,7375,6
BGC0000153,7375,7
BGC0000153,7375,8
BGC0000153,7375,9
BGC0000153,7375,10
BGC0000153,7375,11
BGC0000153,7375,12
BGC0000153,7375,13
BGC0000153,7375,14
BGC0000153,7375,15
BGC0000161,39894,1
BGC0000161,39894,2
BGC0000161,39894,3
BGC0000197,32589,1
BGC0000197,32589,2
BGC0000197,32589,3
BGC0000197,32589,4
BGC0000197,32589,5
BGC0000197,32589,6
BGC0001617,40028,1
BGC0001617,40028,2
BGC0001617,40028,3
BGC0001617,40028,4
BGC0000171,8552,1
BGC0000171,8552,2
BGC0000171,8552,3
BGC0000171,8552,4
BGC0000171,8552,5
BGC0000171,8552,6
BGC0000179,23827,1
BGC0000179,23827,2
BGC0000179,23827,3
BGC0000179,23827,4
BGC0000179,23827,5
BGC0000179,23827,6
BGC0000179,23827,7
BGC0000179,23827,8
BGC0000179,23827,9
BGC0000179,23827,10
BGC0000179,23827,11
BGC0000179,23827,12
BGC0000179,23827,13
BGC0000179,23827,14
BGC0000179,23827,15
BGC0000179,23827,16
BGC0000179,23827,17
BGC0000179,23827,18
BGC0000179,23827,19
BGC0000179,23827,20
BGC0000157,5605,1
BGC0000157,5605,2
BGC0000157,5605,3
BGC0000157,5605,4
BGC0000157,5605,5
BGC0000157,5605,6
BGC0000157,5605,7
BGC0000157,5605,8
BGC0000157,5605,9
BGC0000157,5605,10
BGC0000157,5605,11
BGC0001644,791,1
BGC0001644,791,2
BGC0001644,791,3
BGC0001644,791,4
BGC0001644,791,5
BGC0001644,791,6
BGC0001644,791,7
BGC0001644,791,8
BGC0001644,791,9
BGC0001644,791,10
BGC0001644,791,11
BGC0001644,791,12
BGC0001644,791,13
BGC0001644,791,14
BGC0001644,791,15
BGC0001644,791,16
BGC0001644,791,17
BGC0001644,791,18
BGC0001644,791,19
BGC0001644,791,20
BGC0001644,791,21
BGC0001644,791,22
BGC0001644,791,23
BGC0001644,791,24
BGC0001644,791,25
BGC0001655,18283,1
BGC0001655,18283,2
BGC0001655,18283,3
BGC0001655,18283,4
BGC0001655,18283,5
BGC0001655,18283,6
BGC0001655,18283,7
BGC0001655,18283,8
BGC0001655,18283,9
BGC0001655,18283,10
BGC0001655,18283,11
BGC0001655,18283,12
BGC0001655,18283,13
BGC0001655,18283,14
BGC0001655,18283,15
BGC0001655,18283,16
BGC0001655,18283,17
BGC0001622,840,1
BGC0001622,840,2
BGC0001622,840,3
BGC0001622,840,4
BGC0001622,840,5
BGC0001622,840,6
BGC0001657,745,1
BGC0001657,745,2
BGC0001657,745,3
BGC0001657,745,4
BGC0001657,745,5
BGC0001657,745,6
BGC0001657,745,7
BGC0001657,745,8
BGC0001657,745,9
BGC0001657,745,10
BGC0001657,745,11
BGC0001657,745,12
BGC0001657,745,13
BGC0001657,745,14
BGC0002384,745,1
BGC0002384,745,2
BGC0002384,745,3
BGC0002384,745,4
BGC0002384,745,5
BGC0002384,745,6
BGC0002384,745,7
BGC0002384,745,8
BGC0002384,745,9
BGC0002384,745,10
BGC0002384,745,11
BGC0002384,745,12
BGC0002384,745,13
BGC0002384,745,14
BGC0001668,39658,1
BGC0000191,34073,1
BGC0000191,34073,2
BGC0000191,34073,3
BGC0000191,34073,4
BGC0000191,34073,5
BGC0000191,34073,6
BGC0000192,34073,1
BGC0000192,34073,2
BGC0000192,34073,3
BGC0000192,34073,4
BGC0000192,34073,5
BGC0000192,34073,6
BGC0001627,20258,1
BGC0001627,20258,2
BGC0001627,20258,3
BGC0001627,20258,4
BGC0000167,3212,1
BGC0000167,3212,2
BGC0000167,3212,3
BGC0000167,3212,4
BGC0000167,3212,5
BGC0000167,3212,6
BGC0000167,3212,7
BGC0000167,3212,8
BGC0000167,3212,9
BGC0000167,3212,10
BGC0002634,3212,1
BGC0002634,3212,2
BGC0002634,3212,3
BGC0002634,3212,4
BGC0002634,3212,5
BGC0002634,3212,6
BGC0002634,3212,7
BGC0002634,3212,8
BGC0002634,3212,9
BGC0002634,3212,10
BGC0001636,19209,1
BGC0001636,19209,2
BGC0001636,19209,3
BGC0001636,19209,4
BGC0001636,19209,5
BGC0001636,19209,6
BGC0001636,19209,7
BGC0001636,19209,8
BGC0001636,19209,9
BGC0001636,19209,10
BGC0001636,19209,11
BGC0000177,25916,1
BGC0000177,25916,2
BGC0000177,25916,3
BGC0000177,25916,4
BGC0000177,25916,5
BGC0000177,25916,6
BGC0000177,25916,7
BGC0000177,25916,8
BGC0000177,25916,9
BGC0000177,25916,10
BGC0001633,811,1
BGC0001633,811,2
BGC0001633,811,3
BGC0001633,811,4
BGC0001633,811,5
BGC0001633,811,6
BGC0001633,811,7
BGC0000209,1251,1
BGC0000209,1251,2
BGC0000209,1251,3
BGC0000209,1251,4
BGC0000209,1251,5
BGC0000209,1251,6
BGC0000209,1251,7
BGC0000209,1251,8
BGC0000209,1251,9
BGC0000209,1251,10
BGC0000209,1251,11
BGC0000209,1251,12
BGC0001653,770,1
BGC0001653,770,2
BGC0001653,770,3
BGC0001653,770,4
BGC0001653,770,5
BGC0001653,770,6
BGC0001653,770,7
BGC0001653,770,8
BGC0001653,770,9
BGC0001653,770,10
BGC0001695,14549,1
BGC0001695,14549,2
BGC0001695,14549,3
BGC0001695,14549,4
BGC0001695,14549,5
BGC0001695,14549,6
BGC0001919,14549,1
BGC0001919,14549,2
BGC0001919,14549,3
BGC0001919,14549,4
BGC0001919,14549,5
BGC0001919,14549,6
BGC0001645,790,1
BGC0001645,790,2
BGC0001645,790,3
BGC0001645,790,4
BGC0001645,790,5
BGC0001645,790,6
BGC0001645,790,7
BGC0001645,790,8
BGC0001645,790,9
BGC0001645,790,10
BGC0001645,790,11
BGC0001645,790,12
BGC0001645,790,13
BGC0001645,790,14
BGC0001645,790,15
BGC0001645,790,16
BGC0001675,699,1
BGC0001675,699,2
BGC0001675,699,3
BGC0000214,9221,1
BGC0000214,9221,2
BGC0000214,9221,3
BGC0000214,9221,4
BGC0000214,9221,5
BGC0000650,9221,1
BGC0000650,9221,2
BGC0000650,9221,3
BGC0000650,9221,4
BGC0000650,9221,5
BGC0000182,15383,1
BGC0001640,19197,1
BGC0001640,19197,2
BGC0001640,19197,3
BGC0001640,19197,4
BGC0001640,19197,5
BGC0001640,19197,6
BGC0001640,19197,7
BGC0001640,19197,8
BGC0001640,19197,9
BGC0001640,19197,10
BGC0001640,19197,11
BGC0001640,19197,12
BGC0001640,19197,13
BGC0001640,19197,14
BGC0001640,19197,15
BGC0001640,19197,16
BGC0001640,19197,17
BGC0001640,19197,18
BGC0001640,19197,19
BGC0000175,26655,1
BGC0000175,26655,2
BGC0000175,26655,3
BGC0000175,26655,4
BGC0000175,26655,5
BGC0000178,24780,1
BGC0000178,24780,2
BGC0000178,24780,3
BGC0000178,24780,4
BGC0000178,24780,5
BGC0000178,24780,6
BGC0000178,24780,7
BGC0000178,24780,8
BGC0000178,24780,9
BGC0000178,24780,10
BGC0000178,24780,11
BGC0000178,24780,12
BGC0000178,24780,13
BGC0000178,24780,14
BGC0000178,24780,15
BGC0000178,24780,16
BGC0000202,34184,1
BGC0000202,34184,2
BGC0000202,34184,3
BGC0000202,34184,4
BGC0001650,18018,1
BGC0001708,14057,1
BGC0001708,14057,2
BGC0001708,14057,3
BGC0001708,14057,4
BGC0001708,14057,5
BGC0001708,14057,6
BGC0001708,14057,7
BGC0001708,14057,8
BGC0001708,14057,9
BGC0001708,14057,10
BGC0000165,37964,1
BGC0000165,37964,2
BGC0000165,37964,3
BGC0000165,37964,4
BGC0000165,37964,5
BGC0000165,37964,6
BGC0000165,37964,7
BGC0000165,37964,8
BGC0000165,37964,9
BGC0000165,37964,10
BGC0000165,37964,11
BGC0000165,37964,12
BGC0000165,37964,13
BGC0001667,16915,1
BGC0001667,16915,2
BGC0001667,16915,3
BGC0001667,16915,4
BGC0001667,16915,5
BGC0001667,16915,6
BGC0001667,16915,7
BGC0001667,16915,8
BGC0001667,16915,9
BGC0001667,16915,10
BGC0001667,16915,11
BGC0001667,16915,12
BGC0001016,15725,1
BGC0001016,15725,2
BGC0001016,15725,3
BGC0001016,15725,4
BGC0001016,15725,5
BGC0001016,15725,6
BGC0001016,15725,7
BGC0001016,15725,8
BGC0001016,15725,9
BGC0001016,15725,10
BGC0001016,15725,11
BGC0001016,15725,12
BGC0001015,15725,1
BGC0001015,15725,2
BGC0001015,15725,3
BGC0001015,15725,4
BGC0001015,15725,5
BGC0001015,15725,6
BGC0001015,15725,7
BGC0001015,15725,8
BGC0001015,15725,9
BGC0001015,15725,10
BGC0001015,15725,11
BGC0001015,15725,12
BGC0001017,15725,1
BGC0001017,15725,2
BGC0001017,15725,3
BGC0001017,15725,4
BGC0001017,15725,5
BGC0001017,15725,6
BGC0001017,15725,7
BGC0001017,15725,8
BGC0001017,15725,9
BGC0001017,15725,10
BGC0001017,15725,11
BGC0001017,15725,12
BGC0001651,782,1
BGC0001651,782,2
BGC0001651,782,3
BGC0001651,782,4
BGC0001651,782,5
BGC0000226,21764,1
BGC0000226,21764,2
BGC0000226,21764,3
BGC0000226,21764,4
BGC0000176,26122,1
BGC0000176,26122,2
BGC0000176,26122,3
BGC0000176,26122,4
BGC0000176,26122,5
BGC0000176,26122,6
BGC0000176,26122,7
BGC0000176,26122,8
BGC0000176,26122,9
BGC0000176,26122,10
BGC0000176,26122,11
BGC0000176,26122,12
BGC0000176,26122,13
BGC0000176,26122,14
BGC0001674,31406,1
BGC0001674,31406,2
BGC0001674,31406,3
BGC0001674,31406,4
BGC0001674,31406,5
BGC0001674,31406,6
BGC0001674,31406,7
BGC0001674,31406,8
BGC0001674,31406,9
